,approach,student_id,student_name,student_params,student_acc,student_type,max_dist_delta,min_dist_delta,mean_dist_delta,std_dist_delta,q25_dist_delta,q75_dist_delta,pos_dist_delta,max_k_gain,min_k_gain,mean_k_gain,std_k_gain,q25_k_gain,q75_k_gain,max_k_loss,min_k_loss,mean_k_loss,std_k_loss,q25_k_loss,q75_k_loss
77,CRD_Dist,258,resmlp_24_224,30.02,79.094,mlp,-0.05200000000000671,-1.3100000000000025,-0.431600000000001,0.345643515778902,-0.5359999999999978,-0.17150000000000176,0.0,2.77,2.16,2.4543,0.20172979452723386,2.27,2.6205,4.056,2.308,2.8859,0.5100229308570352,2.4595,3.2205
78,CRD_Dist,160,resmlp_24_distilled_224,30.02,80.336,mlp,-0.08600000000001273,-1.176000000000002,-0.4856000000000108,0.33113296423038135,-0.7265000000000086,-0.198500000000017,0.0,2.294,1.818,2.0533000000000006,0.14801523570227493,1.9435,2.202,3.47,1.99,2.5388999999999995,0.4689859166328985,2.1435,2.897
79,CRD_Dist,72,resmlp_12_224,15.35,72.566,mlp,-2.0900000000000034,-4.6299999999999955,-3.0732000000000057,0.6701687548670092,-3.4240000000000066,-2.606500000000011,0.0,3.628,3.252,3.3840000000000003,0.10089796826497557,3.304,3.4545000000000003,8.084,5.3420000000000005,6.4572,0.7381217785704468,5.9185,6.762
80,XEKL+MCL_Dist,41,xcit_large_24_p16_224,189.1,81.458,transformer,0.010000000000005116,-4.182000000000002,-1.0195999999999992,1.0045260773120825,-1.4709999999999963,-0.24849999999999994,5.0,3.028,2.1999999999999997,2.5507,0.1994445035592608,2.429,2.6385000000000005,7.117999999999999,2.474,3.5703000000000005,1.1682342701701574,2.721,3.9725
81,XEKL+MCL_Dist,7,vit_base_patch16_224,86.57,83.964,transformer,0.04999999999999716,-0.43200000000000216,-0.07590000000000359,0.12720452035993113,-0.10150000000000503,0.014499999999998183,35.0,1.608,1.09,1.3746,0.12634571619172533,1.306,1.4385,1.91,1.226,1.4505000000000001,0.15607289963347254,1.367,1.5095
82,XEKL+MCL_Dist,5,pit_b_224,73.76,82.916,transformer,0.8499999999999943,0.4579999999999984,0.6417000000000002,0.10436335563788586,0.5764999999999958,0.7059999999999995,100.0,1.9539999999999995,1.036,1.5338,0.27914361894909934,1.3370000000000002,1.807,1.402,0.524,0.8921000000000001,0.2577824470362557,0.7010000000000001,1.1175000000000002
83,XEKL+MCL_Dist,46,vit_relpos_medium_patch16_224,38.75,82.52199999999999,transformer,0.34199999999999875,-0.02599999999999625,0.20120000000000574,0.08956204553269208,0.16600000000001458,0.2545000000000037,95.0,1.516,0.6819999999999999,1.0049,0.22568249821375158,0.859,1.1215000000000002,1.542,0.494,0.8037000000000001,0.28498440308199324,0.62,0.9005
84,XEKL+MCL_Dist,26,pit_xs_224,10.62,77.99199999999999,transformer,0.10000000000000853,-0.1979999999999933,-0.050899999999992215,0.08356428663011423,-0.12049999999999272,0.009000000000003894,30.0,1.588,1.106,1.3986999999999998,0.13619878854086773,1.322,1.4965,1.772,1.096,1.4495999999999998,0.1925695718435288,1.3065,1.5875000000000001
85,XEKL+MCL_Dist,171,pit_xs_distilled_224,11.0,79.17,transformer,0.09199999999999876,-0.8840000000000003,-0.09650000000000034,0.20989985707474912,-0.11300000000000311,0.010500000000000398,25.0,1.7000000000000002,0.774,1.1019,0.18596502359314776,1.004,1.1815,2.5919999999999996,0.84,1.1987999999999999,0.3691365059161718,0.98,1.2775
86,XEKL+MCL_Dist,33,ig_resnext101_32x16d,194.03,83.616,cnn,-0.1460000000000008,-0.8580000000000041,-0.5025000000000042,0.21453379687126198,-0.6900000000000013,-0.35050000000000026,0.0,2.52,1.878,2.2565,0.1555427593943222,2.1505,2.3529999999999998,3.376,2.06,2.759,0.3634856255754827,2.5045,3.055
87,XEKL+MCL_Dist,131,gluon_senet154,115.09,81.66600000000001,cnn,0.5819999999999936,0.2919999999999874,0.4296842105263099,0.08931614613953515,0.33799999999999386,0.49499999999999744,95.0,1.818,1.4540000000000002,1.617263157894737,0.10413394315180564,1.516,1.684,1.458,1.0,1.187578947368421,0.11385601053846069,1.117,1.2429999999999999
88,XEKL+MCL_Dist,235,wide_resnet50_2,68.88,81.322,cnn,0.18600000000000705,-0.01999999999999602,0.12750000000000555,0.05050891010505072,0.10100000000000266,0.1740000000000066,95.0,1.148,0.948,1.0310000000000001,0.05133614710903032,0.999,1.06,1.092,0.814,0.9035000000000002,0.07189123729634929,0.8425,0.9335
89,XEKL+MCL_Dist,132,gluon_resnet101_v1c,44.57,79.664,cnn,0.4819999999999993,0.14400000000000546,0.3454000000000043,0.07590283262171447,0.299500000000009,0.40050000000000807,100.0,1.646,1.228,1.3894000000000002,0.13078394396866916,1.2965,1.483,1.406,0.8880000000000001,1.044,0.14187741187377217,0.9395,1.0545
90,XEKL+MCL_Dist,42,resnetv2_50,25.55,79.144,cnn,-0.8299999999999983,-1.8659999999999997,-1.067999999999993,0.20264254242384688,-1.1134999999999984,-0.9649999999999891,0.0,2.256,1.876,1.9954,0.07728415102723196,1.959,2.0065,4.122,2.782,3.0634,0.26697647836466787,2.95,3.1305
91,XEKL+MCL_Dist,130,resnetv2_50x1_bit_distilled,25.55,82.648,cnn,0.1740000000000066,-0.036000000000001364,0.0523000000000053,0.05234606002365511,-0.0045000000000001705,0.08150000000000901,70.0,1.154,0.582,0.7546999999999999,0.13723013517445792,0.665,0.8295,1.16,0.49,0.7024,0.1564782412989103,0.6,0.7475
92,XEKL+MCL_Dist,48,gluon_resnet34_v1b,21.8,74.744,cnn,0.3440000000000083,0.0020000000000095497,0.220000000000001,0.08251060537894545,0.19499999999999673,0.27500000000000213,100.0,1.688,1.3,1.513,0.09865596788841519,1.4645,1.5604999999999998,1.636,1.058,1.293,0.15533254649299996,1.1824999999999999,1.375
93,XEKL+MCL_Dist,214,mixer_l16_224,208.2,69.376,mlp,3.649999999999991,-37.772000000000006,-0.9615000000000062,10.656865878390324,2.0774999999999935,3.1859999999999964,85.0,4.9079999999999995,2.47,4.1728000000000005,0.5322313031004471,3.9805,4.526,40.242,0.84,5.1343000000000005,10.247936792837862,1.1635,2.141
94,XEKL+MCL_Dist,2,mixer_b16_224_miil,59.88,82.116,mlp,0.16800000000000637,-0.2740000000000009,0.04519999999999982,0.10440191569123737,0.02450000000000685,0.09300000000000708,80.0,0.922,0.464,0.6242000000000001,0.12815131680946554,0.531,0.672,1.196,0.388,0.579,0.2097822680781195,0.43900000000000006,0.588
95,XEKL+MCL_Dist,9,mixer_b16_224,59.88,77.97800000000001,mlp,1.4959999999999951,0.5699999999999932,1.0847999999999942,0.2841931737392728,0.8559999999999981,1.3334999999999972,100.0,3.114,2.062,2.5319,0.2860660588046055,2.3009999999999997,2.715,1.826,1.18,1.4471,0.18010272069016617,1.2885,1.5955000000000001
96,XEKL+MCL_Dist,77,resmlp_36_224,44.69,79.46600000000001,mlp,0.2259999999999991,-79.438,-47.651599999999995,38.93029240373106,-79.438,-0.05049999999999599,20.0,1.912,0.004,0.6735,0.822207972474118,0.004,1.6349999999999998,79.44200000000001,1.344,48.325100000000006,38.11041410152874,1.7469999999999999,79.44200000000001
97,XEKL+MCL_Dist,258,resmlp_24_224,30.02,79.47,mlp,0.4479999999999933,0.07799999999998875,0.24119999999999778,0.07431123737362987,0.20250000000000057,0.2714999999999925,100.0,1.396,0.77,1.0954000000000002,0.16049436127166586,0.972,1.212,1.318,0.62,0.8542,0.16729961147593858,0.7424999999999999,0.8980000000000001
98,XEKL+MCL_Dist,160,resmlp_24_distilled_224,30.02,80.71000000000001,mlp,0.29999999999999716,-80.32200000000002,-15.922100000000011,32.20002189114163,0.03299999999998349,0.2049999999999912,80.0,1.06,0.006,0.6788,0.349577115955836,0.6885,0.883,80.328,0.5459999999999999,16.600900000000003,31.86368987091734,0.6335,0.815
99,XEKL+MCL_Dist,72,resmlp_12_224,15.35,75.748,mlp,-0.6340000000000003,-76.28200000000001,-64.94739999999999,26.981754962196216,-76.28200000000001,-76.28200000000001,0.0,2.322,0.006,0.3463,0.8101812821831913,0.006,0.006,76.288,2.8899999999999997,65.2937,26.1716852516226,76.288,76.288
100,KL+MT_Dist,41,xcit_large_24_p16_224,189.1,82.76400000000001,transformer,0.7339999999999947,0.1840000000000117,0.42450000000000043,0.13778370730968084,0.329500000000003,0.49549999999999983,100.0,2.436,1.71,2.0976,0.22579424261924838,1.9435,2.322,2.1239999999999997,1.354,1.6730999999999998,0.20041404641391777,1.5265,1.7515
101,KL+MT_Dist,7,vit_base_patch16_224,86.57,84.44800000000001,transformer,0.3459999999999894,-0.07200000000000273,0.1899999999999963,0.11730984613407303,0.09799999999999898,0.28500000000000014,95.0,1.99,0.754,1.4412000000000003,0.3595794209906901,1.2045,1.7160000000000002,1.924,0.628,1.2512,0.34214114046691313,1.0015,1.47
102,KL+MT_Dist,5,pit_b_224,73.76,82.472,transformer,0.9560000000000032,0.23399999999999463,0.623299999999999,0.1843022246203216,0.5005000000000024,0.7019999999999911,100.0,1.994,0.536,1.4,0.4023853874086384,1.1684999999999999,1.7435,1.132,0.302,0.7767000000000001,0.2520557676388303,0.5905,1.0035
103,KL+MT_Dist,46,vit_relpos_medium_patch16_224,38.75,82.464,transformer,0.3580000000000041,0.09600000000001783,0.2291000000000075,0.07216224774769561,0.17850000000000676,0.279000000000007,100.0,1.516,0.562,1.1301999999999999,0.2831867934773795,0.9475,1.4289999999999998,1.244,0.412,0.9011000000000001,0.2566378576905598,0.71,1.18
104,KL+MT_Dist,26,pit_xs_224,10.62,78.132,transformer,0.2920000000000158,-0.015999999999991132,0.14980000000000898,0.09191060874567342,0.08050000000000068,0.2125000000000128,90.0,2.08,0.74,1.6088,0.363467962824786,1.4045,1.907,2.096,0.6479999999999999,1.459,0.37385745946817756,1.1504999999999999,1.701
105,KL+MT_Dist,171,pit_xs_distilled_224,11.0,79.184,transformer,0.20000000000000284,-0.08800000000000807,0.08429999999999964,0.07025745512043673,0.04299999999999926,0.13000000000000253,90.0,1.632,0.604,1.1622000000000001,0.3242115975717093,0.8705,1.466,1.662,0.5479999999999999,1.0779,0.32539789489177706,0.8125,1.341
106,KL+MT_Dist,285,xcit_large_24_p16_224_dist,189.1,84.5,transformer,-0.006000000000000227,-0.16400000000000148,-0.10470000000000254,0.046005543144277655,-0.13200000000000855,-0.0905000000000058,0.0,1.2959999999999998,0.818,1.0396999999999998,0.13520987389980063,0.94,1.162,1.344,0.964,1.1444000000000003,0.11987093058786188,1.0515,1.2345
107,KL+MT_Dist,144,xcit_small_24_p16_224,47.67,82.52199999999999,transformer,0.4039999999999963,-0.02400000000000091,0.2824000000000041,0.1082101658810306,0.23549999999999474,0.3659999999999961,95.0,2.3120000000000003,1.274,1.8852,0.2475862677936723,1.7385,2.0484999999999998,1.918,1.032,1.6026,0.19642413293686697,1.5085,1.749
108,KL+MT_Dist,261,vit_small_patch32_224,22.88,75.94800000000001,transformer,0.4519999999999982,0.006000000000014438,0.24980000000000543,0.12007314437458377,0.17050000000000762,0.33800000000000807,100.0,2.5860000000000003,1.466,2.0143999999999997,0.3229325626195042,1.8135000000000001,2.2045,2.58,1.174,1.7646000000000002,0.4124342856746999,1.419,2.0005
109,KL+MT_Dist,63,vit_base_patch16_224_sam,86.57,80.704,transformer,0.5339999999999918,0.05799999999999272,0.3563999999999993,0.14778037758782364,0.26249999999999574,0.47749999999999204,100.0,1.886,0.432,1.1078000000000001,0.45286284899514556,0.7715000000000001,1.4275,1.412,0.336,0.7514,0.32971266278382455,0.48050000000000004,0.9684999999999999
110,KL+MT_Dist,237,deit_small_patch16_224,22.05,79.83200000000001,transformer,0.3580000000000041,0.08200000000000784,0.2218000000000025,0.07704258562639198,0.1645000000000003,0.28150000000000475,100.0,1.806,0.694,1.3972000000000002,0.3065964122425441,1.2,1.6804999999999999,1.68,0.534,1.1754,0.2837478458068008,0.9855,1.369
111,KL+MT_Dist,33,ig_resnext101_32x16d,194.03,83.17,cnn,-0.5520000000000067,-0.9440000000000026,-0.7397000000000041,0.0948393905505506,-0.8085000000000058,-0.671999999999997,0.0,1.824,1.318,1.5375,0.13147300103062987,1.442,1.5735000000000001,2.6100000000000003,2.1420000000000003,2.2771999999999997,0.11883501167585254,2.1805,2.316
112,KL+MT_Dist,131,gluon_senet154,115.09,81.184,cnn,0.1519999999999868,-0.7379999999999995,-0.06290000000000759,0.23469595224459933,-0.07800000000000651,0.05449999999999023,50.0,2.73,1.896,2.272,0.22335532230058908,2.0740000000000003,2.42,3.4680000000000004,1.908,2.3348999999999998,0.4151744091342819,2.042,2.4219999999999997
113,KL+MT_Dist,235,wide_resnet50_2,68.88,80.794,cnn,-0.3359999999999985,-0.6380000000000052,-0.44159999999999544,0.07251096468810858,-0.47699999999999676,-0.3940000000000019,0.0,1.96,1.7399999999999998,1.8351000000000002,0.06460797164437215,1.7875,1.8824999999999998,2.428,2.156,2.2766999999999995,0.07457955483911129,2.2215000000000003,2.3600000000000003
114,KL+MT_Dist,132,gluon_resnet101_v1c,44.57,79.412,cnn,0.26200000000000045,-0.055999999999997385,0.10580000000000353,0.0830154202543115,0.05450000000000088,0.17200000000001125,90.0,2.448,1.31,1.8397000000000001,0.3101885072016692,1.5735000000000001,2.0004999999999997,2.45,1.366,1.7339000000000002,0.2939887582884761,1.4755,1.867
115,KL+MT_Dist,42,resnetv2_50,25.55,78.33,cnn,-1.5779999999999887,-1.9719999999999944,-1.7715999999999916,0.1055340703280223,-1.8434999999999917,-1.7259999999999847,0.0,2.266,2.102,2.1735999999999995,0.04103461953034291,2.1575,2.1839999999999997,4.238,3.698,3.9452,0.12910832660986676,3.867,4.0135000000000005
116,KL+MT_Dist,130,resnetv2_50x1_bit_distilled,25.55,82.664,cnn,0.2600000000000051,-0.05799999999999272,0.12690000000000837,0.08219847930466738,0.06950000000001566,0.19350000000000733,95.0,1.586,0.75,1.1275,0.2311249661979424,0.9624999999999999,1.301,1.5779999999999998,0.606,1.0006,0.2843948663390392,0.7685,1.1664999999999999
117,KL+MT_Dist,48,gluon_resnet34_v1b,21.8,74.576,cnn,0.230000000000004,-0.4379999999999882,-0.0779999999999987,0.2073740581654312,-0.240000000000002,0.09949999999999905,45.0,2.494,1.298,1.9232000000000002,0.3592410889639435,1.726,2.213,2.852,1.17,2.0012000000000003,0.512712941127879,1.5915000000000001,2.4435000000000002
118,KL+MT_Dist,302,swsl_resnext101_32x8d,88.79,84.438,cnn,0.1979999999999933,-0.2220000000000084,0.0832999999999899,0.09226326462899483,0.047999999999984055,0.1384999999999863,95.0,1.754,0.804,1.3279999999999998,0.21439216403590874,1.1945,1.4364999999999999,1.6740000000000002,1.014,1.2447000000000004,0.19169066226605821,1.0955000000000001,1.421
119,KL+MT_Dist,40,convnext_small_in22ft1k,50.22,84.248,cnn,0.3640000000000043,0.06799999999999784,0.2292000000000037,0.08815985480931807,0.18700000000000472,0.2965000000000053,100.0,1.428,0.462,0.9996,0.25862683542123,0.791,1.1804999999999999,1.16,0.356,0.7704000000000002,0.19762044428651607,0.6555,0.893
120,KL+MT_Dist,139,legacy_seresnet152,66.82,78.926,cnn,0.4180000000000064,-0.3100000000000165,0.1559999999999974,0.1946720318895383,0.04550000000000054,0.2995000000000019,75.0,3.166,2.222,2.7154999999999996,0.26424524593642174,2.4715,2.907,3.476,2.01,2.5595,0.4260013497631199,2.234,2.8825
121,KL+MT_Dist,214,mixer_l16_224,208.2,77.11200000000001,mlp,5.471999999999994,3.971999999999994,5.069699999999994,0.40941044197724186,5.024999999999995,5.334999999999994,100.0,7.22,5.022,6.4709,0.6346994485581345,6.2025,6.8740000000000006,2.03,0.952,1.4011999999999998,0.275393827091313,1.192,1.54
122,KL+MT_Dist,2,mixer_b16_224_miil,59.88,82.228,mlp,0.2680000000000007,0.012000000000000456,0.10779999999999887,0.06240160254352331,0.06900000000000617,0.12549999999999883,100.0,1.124,0.264,0.5956,0.2450808846075108,0.407,0.6895,1.012,0.19,0.4878,0.21524395461893928,0.335,0.608
123,KL+MT_Dist,9,mixer_b16_224,59.88,78.28,mlp,1.911999999999992,1.2139999999999844,1.6667999999999907,0.1780139320390418,1.644999999999989,1.7824999999999918,100.0,3.698,1.95,2.9802999999999997,0.489723707819011,2.5725,3.333,2.056,0.736,1.3135000000000001,0.36779335230534005,1.0205,1.5819999999999999
124,KL+MT_Dist,77,resmlp_36_224,44.69,78.962,mlp,0.42199999999999704,-0.7800000000000011,-0.05569999999999879,0.386216661991685,-0.3689999999999963,0.25950000000000273,50.0,2.324,0.0,1.6616,0.5924405792988863,1.3699999999999999,2.2105,3.016,0.0,1.7172999999999998,0.8703096632808348,1.036,2.5949999999999998
125,KL+MT_Dist,258,resmlp_24_224,30.02,79.618,mlp,0.5060000000000002,0.10800000000000408,0.327199999999997,0.10424087490039398,0.269999999999996,0.4059999999999952,100.0,1.866,0.6479999999999999,1.3107000000000002,0.3304562149513911,1.07,1.6280000000000001,1.562,0.47,0.9835,0.28329128119305047,0.7985,1.168
126,KL+MT_Dist,160,resmlp_24_distilled_224,30.02,80.568,mlp,0.4399999999999835,-0.0040000000000048885,0.24929999999999025,0.11069467015172874,0.1729999999999876,0.31399999999998585,95.0,1.476,0.438,0.9802000000000002,0.3181508447262084,0.72,1.2975,1.22,0.362,0.7308999999999999,0.23541578111927836,0.5595,0.941
127,KL+MT_Dist,72,resmlp_12_224,15.35,76.338,mlp,0.4679999999999893,-0.7360000000000042,0.1260999999999946,0.2953827855512244,-0.009500000000006281,0.3575000000000017,75.0,3.0620000000000003,1.164,2.2939,0.5167086122758164,1.8649999999999998,2.7425,3.712,0.994,2.1677999999999997,0.7299062679550026,1.608,2.733
128,KL+MT_Dist,299,mixnet_xl,11.9,79.204,mlp,-0.9440000000000026,-1.1359999999999957,-1.060999999999995,0.05451054943770004,-1.1019999999999932,-1.0309999999999917,0.0,1.7659999999999998,1.474,1.5947999999999998,0.08341318840567116,1.5165,1.6509999999999998,2.902,2.504,2.6558,0.10475857960090913,2.5855,2.7355
129,KL+MT_Dist,232,mixnet_s,4.13,75.476,mlp,-0.5220000000000056,-1.0300000000000011,-0.7377000000000052,0.14528630355267494,-0.7980000000000054,-0.6270000000000024,0.0,2.154,1.478,1.8374000000000001,0.1909231258910245,1.6909999999999998,1.9679999999999995,3.184,2.108,2.5751,0.3124903038495755,2.2795,2.7475
130,KL+MT_u_Dist,41,xcit_large_24_p16_224,189.1,82.834,transformer,0.9140000000000016,-0.5120000000000005,0.39769999999999966,0.2932488874659206,0.24750000000000583,0.5640000000000001,95.0,3.096,1.714,2.4505000000000003,0.39458224744658754,2.081,2.739,3.456,1.37,2.0527999999999995,0.46600746775132257,1.7810000000000001,2.359
131,KL+MT_u_Dist,7,vit_base_patch16_224,86.57,84.532,transformer,0.387999999999991,-0.1460000000000008,0.1456999999999958,0.14141325963289153,0.06349999999999767,0.25199999999999534,80.0,2.1260000000000003,0.52,1.3678000000000001,0.4333801564446624,1.086,1.6865,2.15,0.47,1.2221,0.4067802723830151,0.9315,1.4224999999999999
132,KL+MT_u_Dist,5,pit_b_224,73.76,82.596,transformer,1.323999999999998,0.29400000000001114,0.7362000000000031,0.303390771118699,0.5260000000000034,0.8790000000000049,100.0,2.988,0.758,1.9622,0.6215731332675182,1.5385,2.2915,1.772,0.4,1.226,0.4501848509223739,0.768,1.664
133,KL+MT_u_Dist,46,vit_relpos_medium_patch16_224,38.75,82.402,transformer,0.39000000000000057,-82.214,-3.9809999999999954,17.94852065770324,0.04300000000000992,0.23550000000000185,85.0,1.828,0.004,1.2582999999999998,0.4520611794879096,0.9924999999999999,1.6495,82.218,0.638,5.239299999999999,17.66390556219094,0.7805,1.554
134,KL+MT_u_Dist,26,pit_xs_224,10.62,78.05199999999999,transformer,0.21800000000001776,-0.37000000000000455,0.07430000000000944,0.13343653922371185,0.009000000000000343,0.1650000000000027,75.0,2.218,0.77,1.6825999999999997,0.41039449314044163,1.4595,2.0125,2.198,0.758,1.6082999999999998,0.43713488764910996,1.3,1.912
135,KL+MT_u_Dist,171,pit_xs_distilled_224,11.0,79.256,transformer,0.22400000000000375,-0.16400000000000148,0.0960000000000015,0.08752599613829191,0.0639999999999965,0.16250000000000497,85.0,1.646,0.334,1.0476999999999999,0.3714028944421408,0.823,1.3645,1.6920000000000002,0.338,0.9517000000000003,0.36452833909039223,0.7205,1.1945
136,KL+MT_u_Dist,33,ig_resnext101_32x16d,194.03,82.77799999999999,cnn,-0.9519999999999982,-1.3360000000000127,-1.103600000000003,0.10483434551710637,-1.1204999999999963,-1.0290000000000035,0.0,1.7760000000000002,1.308,1.4964,0.12736969812321927,1.4129999999999998,1.5655000000000001,2.8080000000000003,2.448,2.6000000000000005,0.09177581380734257,2.54,2.6614999999999998
137,KL+MT_u_Dist,131,gluon_senet154,115.09,81.23,cnn,0.1519999999999868,-0.7740000000000009,-0.0564000000000064,0.21996417890192826,-0.04100000000001103,0.06249999999998934,50.0,2.77,1.848,2.2596,0.25869333195890454,2.0465,2.356,3.544,1.83,2.3160000000000003,0.42636228726283937,2.026,2.328
138,KL+MT_u_Dist,235,wide_resnet50_2,68.88,80.612,cnn,-0.3839999999999862,-0.6039999999999992,-0.44469999999999743,0.0619653935676997,-0.46649999999999636,-0.39350000000000307,0.0,2.028,1.698,1.8697,0.09293928125394557,1.8095,1.943,2.47,2.19,2.3144,0.08109648574383485,2.2560000000000002,2.383
139,KL+MT_u_Dist,132,gluon_resnet101_v1c,44.57,79.44600000000001,cnn,0.2560000000000002,-0.12599999999999056,0.10250000000000484,0.10274409958727547,-0.005000000000002558,0.1810000000000116,70.0,2.664,1.354,1.9051000000000005,0.35994525972708685,1.6425,2.1100000000000003,2.706,1.448,1.8025999999999995,0.3314719294299292,1.5825,1.935
140,KL+MT_u_Dist,42,resnetv2_50,25.55,78.39,cnn,-1.554000000000002,-2.015999999999991,-1.802999999999993,0.12375378782081622,-1.9319999999999915,-1.7239999999999895,0.0,2.274,2.108,2.1849999999999996,0.05174746370596339,2.1470000000000002,2.215,4.234,3.706,3.9880000000000004,0.1560397385283633,3.887,4.1265
141,KL+MT_u_Dist,130,resnetv2_50x1_bit_distilled,25.55,82.684,cnn,0.23999999999999488,-0.02999999999998693,0.09390000000000569,0.07562400412567298,0.01900000000000901,0.13500000000000156,90.0,1.696,0.6839999999999999,1.0665,0.2725875088847616,0.8785000000000001,1.1625,1.6920000000000002,0.5700000000000001,0.9725999999999999,0.2862286498588148,0.7484999999999999,1.0925
142,KL+MT_u_Dist,48,gluon_resnet34_v1b,21.8,74.516,cnn,0.2160000000000082,-0.4339999999999975,-0.009099999999997976,0.17625830476888202,-0.08750000000000568,0.11150000000000303,65.0,2.58,1.12,1.8686,0.4014459365842429,1.536,2.1245000000000003,3.014,1.112,1.8777000000000001,0.5177741882326696,1.4585,2.2575
143,KL+MT_u_Dist,214,mixer_l16_224,208.2,74.61,mlp,4.731999999999999,0.7479999999999905,2.5647999999999924,1.0673470663284756,1.801999999999989,3.39449999999999,100.0,6.014,1.086,3.2205999999999997,1.2998666239272398,2.284,4.187,1.282,0.338,0.6557999999999999,0.23963797695690892,0.4885,0.7925
144,KL+MT_u_Dist,2,mixer_b16_224_miil,59.88,82.204,mlp,0.27599999999999625,-0.13800000000000523,0.09740000000000108,0.09502862726568312,0.043499999999998096,0.1515000000000022,90.0,1.23,0.322,0.7154,0.24735003537497216,0.5515000000000001,0.841,1.084,0.234,0.618,0.22750472522565326,0.43,0.768
145,KL+MT_u_Dist,9,mixer_b16_224,59.88,78.122,mlp,2.0679999999999836,0.6399999999999864,1.5073999999999892,0.3749619180663559,1.3074999999999868,1.7534999999999918,100.0,4.124,1.12,2.6138000000000003,0.7688627705904351,2.1285,3.0625,2.2079999999999997,0.48,1.1064,0.4302922727635252,0.8255,1.3405
146,KL+MT_u_Dist,77,resmlp_36_224,44.69,79.908,mlp,0.37000000000000455,-0.9240000000000066,-0.07039999999999721,0.3460905083933991,-0.3680000000000021,0.24850000000000705,50.0,2.502,0.0,1.7546,0.610948148372675,1.471,2.296,3.28,0.0,1.8249999999999997,0.840068211516184,1.1475,2.4725
147,KL+MT_u_Dist,258,resmlp_24_224,30.02,79.50399999999999,mlp,0.5379999999999967,-0.14200000000001012,0.28479999999999633,0.15551257183906436,0.2209999999999965,0.3589999999999911,95.0,2.016,0.734,1.4516000000000002,0.38114753049180317,1.2269999999999999,1.7465,1.6820000000000002,0.5519999999999999,1.1668,0.352233104633849,0.911,1.496
148,KL+MT_u_Dist,160,resmlp_24_distilled_224,30.02,80.432,mlp,0.525999999999982,-0.0560000000000116,0.2150999999999897,0.15026040729347134,0.11049999999999827,0.3304999999999829,90.0,1.576,0.31,0.938,0.36914333259589016,0.6805,1.2425,1.232,0.3,0.7229,0.2558354744752963,0.508,0.8825000000000001
149,KL+MT_u_Dist,72,resmlp_12_224,15.35,76.304,mlp,0.39799999999999613,-0.8640000000000043,-0.00010000000000545128,0.3328672257822935,-0.09400000000000475,0.27500000000000213,60.0,3.116,1.208,2.3590999999999998,0.534281751513188,2.1115,2.8265,3.98,1.154,2.3592000000000004,0.7654124117101839,1.808,2.8714999999999997
